Open,High,Low,Close,Adj Close,Volume
78400.0,78400.0,78200.0,78200.0,78200.0,74605.0
78200.0,78400.0,78200.0,78300.0,78300.0,58344.0
78400.0,78400.0,78300.0,78400.0,78400.0,9786.0
78300.0,78400.0,78300.0,78300.0,78300.0,21019.0
78300.0,78400.0,78300.0,78300.0,78300.0,11405.0
78300.0,78400.0,78300.0,78300.0,78300.0,11833.0
78300.0,78400.0,78300.0,78400.0,78400.0,17657.0
78300.0,78500.0,78300.0,78400.0,78400.0,184432.0
78400.0,78500.0,78400.0,78400.0,78400.0,12452.0
78400.0,78500.0,78400.0,78500.0,78500.0,12551.0
78500.0,78500.0,78400.0,78500.0,78500.0,30065.0
78400.0,78500.0,78400.0,78400.0,78400.0,16700.0
78500.0,78500.0,78400.0,78400.0,78400.0,8170.0
78400.0,78500.0,78400.0,78500.0,78500.0,12772.0
78500.0,78500.0,78400.0,78400.0,78400.0,14558.0
78400.0,78500.0,78400.0,78500.0,78500.0,23868.0
78500.0,78500.0,78400.0,78500.0,78500.0,32788.0
78400.0,78500.0,78400.0,78400.0,78400.0,18448.0
78500.0,78500.0,78400.0,78500.0,78500.0,19206.0
78500.0,78500.0,78400.0,78500.0,78500.0,25151.0
78500.0,78500.0,78400.0,78400.0,78400.0,12691.0
78500.0,78500.0,78400.0,78500.0,78500.0,42691.0
78400.0,78500.0,78400.0,78400.0,78400.0,15840.0
78500.0,78500.0,78300.0,78400.0,78400.0,235300.0
78300.0,78400.0,78200.0,78200.0,78200.0,258918.0
78200.0,78300.0,78200.0,78300.0,78300.0,24158.0
78200.0,78300.0,78200.0,78300.0,78300.0,171421.0
78300.0,78300.0,78200.0,78200.0,78200.0,23122.0
77300.0,77300.0,77000.0,77100.0,77100.0,923803.0
77000.0,77100.0,76800.0,76900.0,76900.0,225429.0
77000.0,77200.0,76800.0,77100.0,77100.0,253765.0
77100.0,77400.0,77000.0,77400.0,77400.0,113861.0
77400.0,77400.0,77200.0,77400.0,77400.0,99740.0
77400.0,77400.0,77200.0,77300.0,77300.0,167137.0
77400.0,77400.0,77200.0,77400.0,77400.0,58843.0
77300.0,77500.0,77300.0,77500.0,77500.0,66118.0
77500.0,77500.0,77300.0,77400.0,77400.0,130235.0
77300.0,77400.0,77200.0,77300.0,77300.0,89730.0
77200.0,77300.0,77100.0,77200.0,77200.0,190792.0
77200.0,77200.0,77100.0,77200.0,77200.0,31564.0
77100.0,77200.0,77000.0,77100.0,77100.0,174092.0
77100.0,77300.0,77100.0,77200.0,77200.0,62862.0
77300.0,77300.0,77100.0,77200.0,77200.0,47949.0
77200.0,77200.0,77000.0,77100.0,77100.0,121089.0
77100.0,77100.0,77000.0,77100.0,77100.0,28549.0
77100.0,77100.0,77000.0,77100.0,77100.0,24022.0
77000.0,77100.0,76900.0,77000.0,77000.0,247461.0
77000.0,77100.0,76900.0,77000.0,77000.0,78695.0
77000.0,77100.0,76900.0,77000.0,77000.0,74241.0
